"StandID","Year","Aboveground_Total_Live","Aboveground_Merch_Live","Belowground_Live","Belowground_Dead","Standing_Dead","Forest_Down_Dead_Wood","Forest_Floor","Forest_Shrub_Herb","Total_Stand_Carbon","Total_Removed_Carbon","Carbon_Released_From_Fire","Stand_CN","time","FOR","hard_pulp","soft_pulp","hard_saw","soft_saw","tot_tC_ac_100"
"OAK_GROW",2029,29.5344734191895,13.2835817337036,6.38308095932007,0.444110095500946,1.29512143135071,4.81407737731934,3.11956310272217,3.20000004768372,48.7904243469238,0,0,"189295982020004",15,"OAK",0,0,0,0,0
"OAK_GROW",2034,33.0439949035645,15.0025825500488,7.30454587936401,0.91144996881485,2.5999550819397,6.7086615562439,3.38576674461365,3.20000004768372,57.1543731689453,0,0,"189295982020004",20,"OAK",0,0,0,0,0
"OAK_GROW",2039,35.0329895019531,16.8720378875732,7.66097354888916,1.51643562316895,3.62360095977783,8.4327220916748,3.57965230941772,3.20000004768372,63.0463714599609,0,0,"189295982020004",25,"OAK",0,0,0,0,0
"OAK_BAU",2014,22.5996246337891,13.908989906311,4.595383644104,0.697045505046844,0.00742364954203367,3.45089983940125,3.82404351234436,0.560000002384186,35.7344207763672,2.33185982704163,0,"189295986020004",0,"OAK",0.425770255268416,0,0.208901940915699,0,0.634672196184115
"OAK_BAU",2019,25.6124324798584,15.3045892715454,5.13346719741821,0.938018918037415,0.815321922302246,2.78068780899048,2.92236828804016,0.699999988079071,38.9022979736328,0.74567037820816,0,"189295986020004",5,"OAK",0.114078022139081,0,0.0825841359261327,0,0.196662158065213
"OAK_BAU",2024,29.5011177062988,17.1360187530518,6.01857233047485,0.998158574104309,1.36077857017517,4.37085580825806,3.07861375808716,0.939999997615814,46.2680969238281,0,0,"189295986020004",10,"OAK",0,0,0,0,0
"OAK_BAU",2029,30.8637237548828,17.2122249603271,6.40433311462402,1.50099468231201,1.48678362369537,6.11052513122559,3.31454753875732,1.28000009059906,50.9609069824219,1.54385006427765,0,"189295986020004",15,"OAK",0.231208099378556,0,0.17239072750777,0,0.403598826886326
"OAK_BAU",2034,32.7974395751953,18.1148204803467,6.96835517883301,1.71196615695953,2.20254135131836,7.10820388793945,3.42252683639526,1.28000009059906,55.4910316467285,0.298488110303879,0,"189295986020004",20,"OAK",0.0370188411329402,0,0.03840316861063,0,0.0754220097435703
"OAK_BAU",2039,34.3286209106445,19.2655811309814,7.30024337768555,1.91803181171417,2.49572563171387,7.77880191802979,3.57557153701782,1.28000009059906,58.6769943237305,0.229834541678429,0,"189295986020004",25,"OAK",0.025610656581255,0,0.0316507068910055,0,0.0572613634722604
"OAK_GROW",2014,25.8600101470947,16.240852355957,5.2679500579834,0.0244788080453873,0.00742364954203367,2.59499979019165,3.7703001499176,0.560000002384186,38.0851669311523,0,0,"189295986020004",0,"OAK",0,0,0,0,0
"OAK_GROW",2019,29.8028106689453,18.3722858428955,6.00579738616943,0.223474860191345,1.01787424087524,2.03253602981567,2.98504185676575,0.699999988079071,42.7675399780273,0,0,"189295986020004",5,"OAK",0,0,0,0,0
"OAK_GROW",2024,33.5373764038086,19.9095802307129,6.87049341201782,0.462832033634186,1.58525621891022,4.06251621246338,3.17812371253967,0.939999997615814,50.6365966796875,0,0,"189295986020004",10,"OAK",0,0,0,0,0
"OAK_GROW",2029,35.8941612243652,20.9983139038086,7.46499156951904,0.779390633106232,2.22937178611755,5.6299557685852,3.37827181816101,1.28000009059906,56.6561431884766,0,0,"189295986020004",15,"OAK",0,0,0,0,0
"OAK_GROW",2034,36.3945426940918,21.4890823364258,7.63360214233398,1.33119881153107,3.66057682037354,7.18864250183105,3.53667163848877,1.28000009059906,61.0252342224121,0,0,"189295986020004",20,"OAK",0,0,0,0,0
"OAK_GROW",2039,37.9953422546387,23.3262062072754,8.00803470611572,1.46803438663483,2.44834899902344,8.69246768951416,3.64224672317505,1.28000009059906,63.5344696044922,0,0,"189295986020004",25,"OAK",0,0,0,0,0
