"StandID","Year","SpeciesFVS","cut.BA.ft.ac","cut.MCuFt.ac","Stand_CN"
"MBB_BAU",2039,"BC",0.13882609923519,4.79221516793012,"495155063126144"
"MBB_BAU",2039,"BG",0.176836981862188,5.38401248576775,"495155063126144"
"MBB_BAU",2039,"BO",0.133319433664409,4.21924099724722,"495155063126144"
"MBB_BAU",2039,"BU",0.188148374122312,4.76647009313186,"495155063126144"
"MBB_BAU",2039,"CK",0.264054547874182,8.306118964,"495155063126144"
"MBB_BAU",2039,"HI",0.545626714596854,17.7582041842105,"495155063126144"
"MBB_BAU",2039,"SM",0.816109795826374,23.9960513047901,"495155063126144"
"MBB_BAU",2039,"YP",0.728863704722006,24.9391051918591,"495155063126144"
"MBB_BAU",2044,"AB",0.576822611414581,19.8170734693014,"495155063126144"
"MBB_BAU",2044,"BC",0.160609182772742,5.7298770433213,"495155063126144"
"MBB_BAU",2044,"BG",0.201588252850888,6.22594865013381,"495155063126144"
"MBB_BAU",2044,"BO",0.166241056384492,5.4310400594062,"495155063126144"
"MBB_BAU",2044,"BU",0.22979513137797,6.14718993392761,"495155063126144"
"MBB_BAU",2044,"CK",0.302646118437033,9.5453611799957,"495155063126144"
"MBB_BAU",2044,"HI",0.666727727780074,22.1402087511976,"495155063126144"
"MBB_BAU",2044,"SM",1.16396381240912,34.8002468580391,"495155063126144"
"MBB_BAU",2044,"YP",1.02124513418714,34.865021879511,"495155063126144"
"MBB_BAU",2019,"CK",1.31764040206549,43.745544448,"495155059126144"
"MBB_BAU",2019,"JU",4.00544966450984,77.0350153829432,"495155059126144"
"MBB_BAU",2019,"SM",0.98975891619504,20.2323151957814,"495155059126144"
"MBB_BAU",2019,"WA",0.536838597910635,13.1920152007807,"495155059126144"
"MBB_BAU",2019,"WK",0.930669381772437,20.0956105060862,"495155059126144"
"MBB_BAU",2024,"CK",0.90392133757074,30.0828967591955,"495155059126144"
"MBB_BAU",2024,"JU",2.96192997666988,59.65639449081,"495155059126144"
"MBB_BAU",2024,"SM",0.876974061251253,18.6140130772478,"495155059126144"
"MBB_BAU",2024,"WA",0.383321100697165,9.8136663525,"495155059126144"
"MBB_BAU",2024,"WK",0.694583840965528,16.3031088131446,"495155059126144"
"MBB_BAU",2029,"CK",0.351851375773471,10.972633844,"495155059126144"
"MBB_BAU",2029,"JU",0.928046052277723,19.3325391106464,"495155059126144"
"MBB_BAU",2029,"SM",0.302853819607852,6.85368891080878,"495155059126144"
"MBB_BAU",2029,"WA",0.131929300365695,3.52168345158856,"495155059126144"
"MBB_BAU",2029,"WK",0.231539358351245,5.77560316634407,"495155059126144"
"MBB_BAU",2018,"OH",2.8318358814662,79.6224035202906,"503670553126144"
"MBB_BAU",2018,"SM",14.741498252852,478.556934896527,"503670553126144"
"MBB_BAU",2018,"SS",2.1947826908775,54.1234966965455,"503670553126144"
"MBB_BAU",2018,"YP",1.33547873979121,31.7502561419271,"503670553126144"
"MBB_BAU",2023,"GA",0.600265651077759,12.6721309702523,"503670553126144"
"MBB_BAU",2023,"OH",1.97953488131414,55.8688048489943,"503670553126144"
"MBB_BAU",2023,"SM",12.5942601658641,414.660102904398,"503670553126144"
"MBB_BAU",2023,"SS",1.55781858079172,38.7025979890006,"503670553126144"
"MBB_BAU",2023,"YP",1.57428831943063,39.5424830041205,"503670553126144"
"MBB_BAU",2028,"GA",0.299605334118588,6.77391893541218,"503670553126144"
"MBB_BAU",2028,"OH",0.822614448844047,23.2772270673588,"503670553126144"
"MBB_BAU",2028,"SM",6.91110657163051,223.639171624925,"503670553126144"
"MBB_BAU",2028,"SS",0.697764833542924,17.4503317245958,"503670553126144"
"MBB_BAU",2028,"YP",0.7363846640729,19.4339362899456,"503670553126144"
"MBB_BAU",2033,"GA",0.0418610363240343,0.98320587585663,"503670553126144"
"MBB_BAU",2033,"OH",0.146873716930537,3.81643776365677,"503670553126144"
"MBB_BAU",2033,"SM",1.05694801217071,34.7097228195253,"503670553126144"
"MBB_BAU",2033,"SS",0.0936010955269856,2.34401295339482,"503670553126144"
"MBB_BAU",2033,"YP",0.10277074778186,2.83702444808075,"503670553126144"
"MBB_BAU",2017,"AB",29.2377339626413,946.424127848527,"433077383489998"
"MBB_BAU",2017,"BU",1.62879333404904,36.3067861722343,"433077383489998"
"MBB_BAU",2017,"CK",1.27368710822176,34.2670789922343,"433077383489998"
"MBB_BAU",2017,"SM",13.7247604179901,384.892746293795,"433077383489998"
"MBB_BAU",2022,"AB",17.3926964157526,578.256543067434,"433077383489998"
"MBB_BAU",2022,"BU",0.889403286900121,21.1867844843833,"433077383489998"
"MBB_BAU",2022,"CK",0.753664214086293,20.4353962189664,"433077383489998"
"MBB_BAU",2022,"SM",7.53922976206704,219.950188534819,"433077383489998"
"MBB_BAU",2027,"AB",2.36511996988251,80.5356286157266,"433077383489998"
"MBB_BAU",2027,"BU",0.109200080422204,2.77794107427587,"433077383489998"
"MBB_BAU",2027,"CK",0.0917662679081955,2.505558006,"433077383489998"
"MBB_BAU",2027,"SM",0.97971992123707,29.6200650926232,"433077383489998"
"MBB_BAU",2023,"BK",0.979837810351322,23.36956884,"480976796489998"
"MBB_BAU",2023,"BU",4.8973988524674,172.103865614162,"480976796489998"
"MBB_BAU",2023,"RM",3.52865452056928,108.345597913459,"480976796489998"
"MBB_BAU",2023,"SB",1.47078232190251,43.9856398327802,"480976796489998"
"MBB_BAU",2023,"SM",10.999131655763,389.186762534215,"480976796489998"
"MBB_BAU",2015,"AB",6.13413615931783,201.26419782,"291609682489998"
"MBB_BAU",2015,"AS",1.23485055395271,22.0655107019057,"291609682489998"
"MBB_BAU",2015,"CK",3.8584518766696,119.956122198851,"291609682489998"
"MBB_BAU",2015,"GA",0.981461853177874,24.4726555421571,"291609682489998"
"MBB_BAU",2015,"JU",5.74443006442884,111.405998225465,"291609682489998"
"MBB_BAU",2015,"SM",4.38667327297719,107.473426990086,"291609682489998"
"MBB_BAU",2015,"SY",5.82283403990666,156.731987677843,"291609682489998"
"MBB_BAU",2020,"AB",1.76106736164374,59.116212828,"291609682489998"
"MBB_BAU",2020,"AS",0.337861308770288,6.81563576637837,"291609682489998"
"MBB_BAU",2020,"CK",1.0789971737121,33.5609769524782,"291609682489998"
"MBB_BAU",2020,"GA",0.286594810593525,7.1913709283661,"291609682489998"
"MBB_BAU",2020,"JU",1.47967167384129,30.5332567482607,"291609682489998"
"MBB_BAU",2020,"RO",0.158836777123065,3.36387782483646,"291609682489998"
"MBB_BAU",2020,"SM",1.22554491650985,31.4968622588714,"291609682489998"
"MBB_BAU",2020,"SY",1.68666164558488,48.3345062837235,"291609682489998"
"MBB_BAU",2017,"AB",14.9834038472664,458.311925648701,"386054062489998"
"MBB_BAU",2017,"BO",3.51629405834685,94.1547201471936,"386054062489998"
"MBB_BAU",2017,"CT",1.38210606942394,30.8079782013717,"386054062489998"
"MBB_BAU",2017,"GA",1.49623524697453,27.5194875387707,"386054062489998"
"MBB_BAU",2017,"HI",0.906614734501795,20.077112542021,"386054062489998"
"MBB_BAU",2017,"WO",2.35338240924362,51.4042803253557,"386054062489998"
"MBB_BAU",2022,"AB",5.43384863315605,171.074502776201,"386054062489998"
"MBB_BAU",2022,"BO",1.29353352221793,36.0239128246674,"386054062489998"
"MBB_BAU",2022,"CT",0.504919087545269,12.1887641088014,"386054062489998"
"MBB_BAU",2022,"GA",0.900569432321228,18.3350770601048,"386054062489998"
"MBB_BAU",2022,"HI",0.321662242687149,7.49217235386519,"386054062489998"
"MBB_BAU",2022,"WO",0.893316907840425,20.6850460644853,"386054062489998"
"MBB_BAU",2016,"AB",10.7806989024169,345.578544475192,"386054085489998"
"MBB_BAU",2016,"BD",2.45479197063521,101.539983483863,"386054085489998"
"MBB_BAU",2016,"HI",3.55596064665874,115.711791225124,"386054085489998"
"MBB_BAU",2016,"RM",1.04655688754504,29.4341336170554,"386054085489998"
"MBB_BAU",2016,"RO",0.901138028645096,22.8932152085277,"386054085489998"
"MBB_BAU",2016,"SM",4.27787829496781,132.220002331779,"386054085489998"
"MBB_BAU",2016,"YP",0.766591610207017,25.0735223829446,"386054085489998"
"MBB_BAU",2021,"AB",4.01568019367046,129.595220022669,"386054085489998"
"MBB_BAU",2021,"BD",0.880027243054341,36.4453418669958,"386054085489998"
"MBB_BAU",2021,"HI",1.241750024271,40.5165443748445,"386054085489998"
"MBB_BAU",2021,"RM",0.352366902032732,10.1557317975319,"386054085489998"
"MBB_BAU",2021,"RO",0.313024741500271,8.24759782,"386054085489998"
"MBB_BAU",2021,"SM",1.57844412240556,49.6281820118367,"386054085489998"
"MBB_BAU",2021,"YP",0.273261558186428,9.04110824530268,"386054085489998"
"MBB_BAU",2017,"AB",0.484718333509407,10.2590358688424,"387484846489998"
"MBB_BAU",2017,"CK",0.537655546188857,14.0810299,"387484846489998"
"MBB_BAU",2017,"HI",2.8637113219838,91.2249607106272,"387484846489998"
"MBB_BAU",2017,"OH",1.04470087791444,36.1077853236818,"387484846489998"
"MBB_BAU",2017,"SM",5.10418985831724,151.572223966061,"387484846489998"
"MBB_BAU",2017,"WA",0.537655546188857,7.28949294471733,"387484846489998"
"MBB_BAU",2017,"YP",0.495086386782719,10.3596150561576,"387484846489998"
"MBB_BAU",2022,"AB",0.107306780000152,2.41942029574239,"387484846489998"
"MBB_BAU",2022,"CK",0.118093645283842,3.11101948146553,"387484846489998"
"MBB_BAU",2022,"HI",0.623602632673863,20.1263171973981,"387484846489998"
"MBB_BAU",2022,"OH",0.218684955012831,7.59477978689609,"387484846489998"
"MBB_BAU",2022,"SM",1.22783334636588,37.3429359286979,"387484846489998"
"MBB_BAU",2022,"WA",0.121822999872693,1.66286432593644,"387484846489998"
"MBB_BAU",2022,"YP",0.125821182713643,2.85883045,"387484846489998"
"MBB_BAU",2027,"BC",1.87744421907815,47.9752580283826,"749041179290487"
"MBB_BAU",2027,"CK",8.00493718640712,217.448725298946,"749041179290487"
"MBB_BAU",2027,"RL",0.712542132383167,13.14015714097,"749041179290487"
"MBB_BAU",2027,"SM",14.28252730314,362.233476853455,"749041179290487"
"MBB_BAU",2032,"BC",0.9637394753027,26.2671601310202,"749041179290487"
"MBB_BAU",2032,"CK",3.94720947644822,107.397185938429,"749041179290487"
"MBB_BAU",2032,"RL",0.388810074720296,7.80987427394085,"749041179290487"
"MBB_BAU",2032,"SM",9.21854733684159,239.686070414552,"749041179290487"
"MBB_BAU",2037,"BC",0.383255119680927,11.0800972526706,"749041179290487"
